OrderID,OrderDate,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales
ORD-11234,2024-01-15,Jamie Torres,Mouse,Accessories,North,2,24.14,48.28
ORD-11235,2024-09-05,Alex Rivera,Notebook Pack,Office Supplies,East,1,12.57,12.57
ORD-11236,2024-02-02,Quinn Harper,Monitor,Electronics,North,3,245.34,736.02
ORD-11237,2024-04-30,Taylor Brooks,Monitor,Electronics,East,2,247.41,494.82
ORD-11238,2024-09-25,Jamie Torres,Notebook Pack,Office Supplies,South,5,13.2,66.0
ORD-11239,2024-06-09,Drew Santos,Monitor,Electronics,South,1,243.44,243.44
ORD-11240,2024-03-14,Taylor Brooks,Mouse,Accessories,West,2,26.08,52.16
ORD-11241,2024-07-28,Jamie Torres,Mouse,Accessories,East,4,26.16,104.64
ORD-11242,2024-06-11,Finley Grant,Printer,Office Supplies,South,1,130.43,130.43
ORD-11243,2024-03-15,Parker Kim,Printer,Office Supplies,South,3,132.37,397.11
ORD-11244,2024-11-26,Blake Foster,Desk,Furniture,East,1,206.42,206.42
ORD-11245,2024-05-09,Finley Grant,Laptop,Electronics,South,2,917.15,1834.3
ORD-11246,2024-12-16,Taylor Brooks,Headphones,Accessories,West,3,81.1,243.3
ORD-11247,2024-05-10,Cameron Blake,Printer,Office Supplies,East,4,128.54,514.16
ORD-11248,2024-08-12,Drew Santos,Mouse,Accessories,South,2,24.48,48.96
ORD-11249,2024-09-08,Hayden Cole,Laptop,Electronics,South,1,879.65,879.65
ORD-11250,2024-03-23,Jamie Torres,Desk,Furniture,East,1,204.34,204.34
ORD-11251,2024-06-16,Skyler Adams,Desk,Furniture,East,5,198.41,992.05
ORD-11252,2024-11-18,Skyler Adams,Laptop,Electronics,West,2,912.71,1825.42
ORD-11253,2024-06-09,Rowan Pierce,Laptop,Electronics,East,3,891.05,2673.15
ORD-11254,2024-11-28,Casey Nguyen,Monitor,Electronics,South,5,241.44,1207.2
ORD-11255,2024-05-13,Morgan Ellis,Desk,Furniture,North,2,199.02,398.04
ORD-11256,2024-07-07,Morgan Ellis,Headphones,Accessories,South,4,77.58,310.32
ORD-11257,2024-04-24,Alex Rivera,Chair,Furniture,East,5,156.66,783.3
ORD-11258,2024-02-15,Skyler Adams,Notebook Pack,Office Supplies,West,2,13.18,26.36
ORD-11259,2024-01-26,Reese Morgan,Headphones,Accessories,South,2,81.6,163.2
ORD-11260,2024-07-07,Morgan Ellis,Desk Lamp,Office Supplies,East,1,34.15,34.15
ORD-11261,2024-08-20,Hayden Cole,Laptop,Electronics,East,4,919.66,3678.64
ORD-11262,2024-05-16,Cameron Blake,Mouse,Accessories,South,2,25.52,51.04
ORD-11263,2024-11-03,Riley Quinn,Chair,Furniture,North,2,144.44,288.88
ORD-11264,2024-03-15,Alex Rivera,Mouse,Accessories,North,4,24.79,99.16
ORD-11265,2024-05-07,Parker Kim,Headphones,Accessories,South,4,77.87,311.48
ORD-11266,2024-06-14,Reese Morgan,Monitor,Electronics,West,2,237.75,475.5
ORD-11267,2024-05-11,Sam Patel,Chair,Furniture,East,5,153.12,765.6
ORD-11268,2024-04-30,Hayden Cole,Notebook Pack,Office Supplies,North,3,12.42,37.26
ORD-11269,2024-12-29,Jordan Lee,Desk Lamp,Office Supplies,East,5,36.53,182.65
ORD-11270,2024-06-03,Reese Morgan,Headphones,Accessories,North,4,80.03,320.12
ORD-11271,2024-01-22,Rowan Pierce,Keyboard,Accessories,West,5,52.33,261.65
ORD-11272,2024-06-22,Skyler Adams,Headphones,Accessories,West,4,77.35,309.4
ORD-11273,2024-08-09,Casey Nguyen,Monitor,Electronics,North,5,245.42,1227.1
ORD-11274,2024-09-12,Jamie Torres,Monitor,Electronics,North,2,245.32,490.64
ORD-11275,2024-11-09,Jamie Torres,Chair,Furniture,North,3,146.73,440.19
ORD-11276,2024-09-08,Casey Nguyen,Chair,Furniture,South,3,155.88,467.64
ORD-11277,2024-04-27,Morgan Ellis,Laptop,Electronics,East,1,871.99,871.99
ORD-11278,2024-08-11,Taylor Brooks,Printer,Office Supplies,South,4,126.87,507.48
ORD-11279,2024-09-05,Skyler Adams,Laptop,Electronics,South,5,894.73,4473.65
ORD-11280,2024-03-04,Parker Kim,Monitor,Electronics,East,2,258.64,517.28
ORD-11281,2024-03-27,Emerson Walsh,Mouse,Accessories,North,2,25.91,51.82
ORD-11282,2024-04-18,Rowan Pierce,Desk Lamp,Office Supplies,East,5,36.36,181.8
ORD-11283,2024-08-01,Sam Patel,Notebook Pack,Office Supplies,West,2,13.34,26.68
ORD-11284,2024-01-14,Cameron Blake,Printer,Office Supplies,East,3,132.29,396.87
ORD-11285,2024-06-14,Casey Nguyen,Chair,Furniture,East,1,148.09,148.09
ORD-11286,2024-08-20,Jamie Torres,Monitor,Electronics,East,4,249.0,996.0
ORD-11287,2024-08-19,Drew Santos,Desk,Furniture,West,5,209.38,1046.9
ORD-11288,2024-06-14,Jordan Lee,Mouse,Accessories,East,3,25.9,77.7
ORD-11289,2024-02-17,Reese Morgan,Notebook Pack,Office Supplies,North,4,13.58,54.32
ORD-11290,2024-02-15,Alex Rivera,Keyboard,Accessories,West,4,48.69,194.76
ORD-11291,2024-05-25,Casey Nguyen,Keyboard,Accessories,East,4,49.43,197.72
ORD-11292,2024-06-07,Blake Foster,Headphones,Accessories,West,4,79.92,319.68
ORD-11293,2024-09-19,Riley Quinn,Desk,Furniture,South,3,203.3,609.9
ORD-11294,2024-05-17,Rowan Pierce,Printer,Office Supplies,South,4,135.0,540.0
ORD-11295,2024-11-10,Morgan Ellis,Monitor,Electronics,South,3,256.4,769.2
ORD-11296,2024-06-23,Skyler Adams,Chair,Furniture,West,5,143.88,719.4
ORD-11297,2024-11-18,Emerson Walsh,Keyboard,Accessories,East,5,52.14,260.7
ORD-11298,2024-09-01,Cameron Blake,Headphones,Accessories,West,1,79.74,79.74
ORD-11299,2024-05-07,Emerson Walsh,Keyboard,Accessories,South,3,50.91,152.73
ORD-11300,2024-02-09,Jordan Lee,Headphones,Accessories,East,5,80.54,402.7
ORD-11301,2024-08-25,Rowan Pierce,Notebook Pack,Office Supplies,North,1,12.89,12.89
ORD-11302,2024-09-14,Alex Rivera,Desk,Furniture,East,1,195.09,195.09
ORD-11303,2024-07-20,Jordan Lee,Printer,Office Supplies,East,2,125.82,251.64
ORD-11304,2024-06-09,Rowan Pierce,Chair,Furniture,South,3,155.64,466.92
ORD-11305,2024-06-23,Morgan Ellis,Printer,Office Supplies,West,3,131.6,394.8
ORD-11306,2024-05-12,Taylor Brooks,Keyboard,Accessories,South,5,47.88,239.4
ORD-11307,2024-02-29,Alex Rivera,Notebook Pack,Office Supplies,West,4,12.36,49.44
ORD-11308,2024-12-02,Blake Foster,Printer,Office Supplies,South,4,129.47,517.88
ORD-11309,2024-07-03,Reese Morgan,Headphones,Accessories,North,5,80.94,404.7
ORD-11310,2024-04-07,Taylor Brooks,Monitor,Electronics,East,1,240.62,240.62
ORD-11311,2024-09-03,Casey Nguyen,Mouse,Accessories,West,2,25.89,51.78
ORD-11312,2024-04-07,Sam Patel,Chair,Furniture,North,5,155.12,775.6
ORD-11313,2024-01-12,Taylor Brooks,Printer,Office Supplies,West,4,125.42,501.68
ORD-11314,2024-09-05,Hayden Cole,Keyboard,Accessories,East,4,51.18,204.72
ORD-11315,2024-05-30,Rowan Pierce,Printer,Office Supplies,South,2,131.1,262.2
ORD-11316,2024-11-18,Quinn Harper,Laptop,Electronics,South,1,885.04,885.04
ORD-11317,2024-10-10,Cameron Blake,Printer,Office Supplies,East,5,133.07,665.35
ORD-11318,2024-10-29,Blake Foster,Printer,Office Supplies,South,5,128.69,643.45
ORD-11319,2024-01-10,Quinn Harper,Mouse,Accessories,North,5,25.53,127.65
ORD-11320,2024-08-30,Taylor Brooks,Notebook Pack,Office Supplies,South,4,12.42,49.68
ORD-11321,2024-08-17,Quinn Harper,Desk Lamp,Office Supplies,East,3,36.53,109.59
ORD-11322,2024-08-28,Parker Kim,Keyboard,Accessories,South,2,48.93,97.86
ORD-11323,2024-12-16,Drew Santos,Mouse,Accessories,South,5,25.01,125.05
ORD-11324,2024-08-01,Parker Kim,Keyboard,Accessories,South,4,51.91,207.64
ORD-11325,2024-12-19,Sam Patel,Keyboard,Accessories,South,3,50.6,151.8
ORD-11326,2024-11-06,Hayden Cole,Keyboard,Accessories,East,2,48.36,96.72
ORD-11327,2024-06-04,Avery Chen,Chair,Furniture,West,4,156.64,626.56
ORD-11328,2024-07-02,Jamie Torres,Notebook Pack,Office Supplies,North,1,12.4,12.4
ORD-11329,2024-01-17,Sam Patel,Keyboard,Accessories,North,5,48.36,241.8
ORD-11330,2024-03-02,Finley Grant,Chair,Furniture,West,2,144.2,288.4
ORD-11331,2024-06-30,Jordan Lee,Printer,Office Supplies,North,3,126.84,380.52
ORD-11332,2024-11-05,Taylor Brooks,Keyboard,Accessories,East,5,51.76,258.8
ORD-11333,2024-02-24,Blake Foster,Printer,Office Supplies,East,1,133.88,133.88
ORD-11334,2024-03-26,Taylor Brooks,Notebook Pack,Office Supplies,West,1,12.4,12.4
ORD-11335,2024-12-28,Skyler Adams,Desk,Furniture,South,3,193.13,579.39
ORD-11336,2024-06-20,Casey Nguyen,Monitor,Electronics,East,3,241.35,724.05
ORD-11337,2024-01-04,Avery Chen,Mouse,Accessories,South,4,24.84,99.36
ORD-11338,2024-02-13,Jamie Torres,Desk,Furniture,North,2,195.73,391.46
ORD-11339,2024-03-18,Emerson Walsh,Chair,Furniture,South,2,147.9,295.8
ORD-11340,2024-07-30,Quinn Harper,Mouse,Accessories,South,4,24.09,96.36
ORD-11341,2024-01-16,Skyler Adams,Notebook Pack,Office Supplies,West,3,13.37,40.11
ORD-11342,2024-02-05,Sam Patel,Laptop,Electronics,North,5,919.58,4597.9
ORD-11343,2024-08-10,Jordan Lee,Desk,Furniture,South,2,198.02,396.04
ORD-11344,2024-10-21,Jordan Lee,Laptop,Electronics,North,2,914.41,1828.82
ORD-11345,2024-06-04,Drew Santos,Chair,Furniture,North,5,148.52,742.6
ORD-11346,2024-11-08,Casey Nguyen,Laptop,Electronics,South,5,929.42,4647.1
ORD-11347,2024-11-15,Blake Foster,Printer,Office Supplies,South,5,131.86,659.3
ORD-11348,2024-04-11,Cameron Blake,Desk,Furniture,East,4,207.74,830.96
ORD-11349,2024-03-05,Emerson Walsh,Laptop,Electronics,North,4,903.36,3613.44
ORD-11350,2024-06-08,Emerson Walsh,Mouse,Accessories,North,5,23.97,119.85
ORD-11351,2024-10-30,Jamie Torres,Keyboard,Accessories,West,5,47.61,238.05
ORD-11352,2024-02-26,Jordan Lee,Headphones,Accessories,North,5,81.8,409.0
ORD-11353,2024-03-04,Jordan Lee,Headphones,Accessories,East,3,81.01,243.03
ORD-11354,2024-08-20,Drew Santos,Printer,Office Supplies,West,1,127.36,127.36
ORD-11355,2024-10-31,Avery Chen,Desk Lamp,Office Supplies,North,5,35.22,176.1
ORD-11356,2024-12-10,Casey Nguyen,Headphones,Accessories,South,5,78.27,391.35
ORD-11357,2024-06-16,Emerson Walsh,Notebook Pack,Office Supplies,West,1,13.3,13.3
ORD-11358,2024-12-30,Quinn Harper,Desk,Furniture,South,2,199.08,398.16
ORD-11359,2024-03-07,Hayden Cole,Monitor,Electronics,West,4,239.8,959.2
ORD-11360,2024-07-25,Rowan Pierce,Printer,Office Supplies,South,5,124.51,622.55
ORD-11361,2024-08-13,Hayden Cole,Headphones,Accessories,South,4,80.66,322.64
ORD-11362,2024-09-05,Skyler Adams,Keyboard,Accessories,West,2,48.21,96.42
ORD-11363,2024-12-21,Riley Quinn,Notebook Pack,Office Supplies,South,1,13.46,13.46
ORD-11364,2024-10-13,Parker Kim,Printer,Office Supplies,East,2,123.91,247.82
ORD-11365,2024-03-02,Parker Kim,Desk Lamp,Office Supplies,North,1,36.22,36.22
ORD-11366,2024-07-09,Cameron Blake,Laptop,Electronics,North,1,902.04,902.04
ORD-11367,2024-03-14,Casey Nguyen,Headphones,Accessories,South,1,78.34,78.34
ORD-11368,2024-05-25,Riley Quinn,Laptop,Electronics,West,3,939.3,2817.9
ORD-11369,2024-06-27,Sam Patel,Printer,Office Supplies,East,5,123.52,617.6
ORD-11370,2024-10-16,Skyler Adams,Chair,Furniture,North,3,149.71,449.13
ORD-11371,2024-03-08,Casey Nguyen,Chair,Furniture,South,5,149.62,748.1
ORD-11372,2024-06-15,Sam Patel,Printer,Office Supplies,South,2,132.16,264.32
ORD-11373,2024-06-22,Finley Grant,Chair,Furniture,East,4,145.98,583.92
ORD-11374,2024-03-25,Alex Rivera,Printer,Office Supplies,North,1,133.06,133.06
ORD-11375,2024-02-13,Riley Quinn,Notebook Pack,Office Supplies,East,5,13.18,65.9
ORD-11376,2024-09-14,Alex Rivera,Desk Lamp,Office Supplies,East,4,35.07,140.28
ORD-11377,2024-05-20,Riley Quinn,Notebook Pack,Office Supplies,West,1,12.57,12.57
ORD-11378,2024-11-06,Drew Santos,Desk Lamp,Office Supplies,South,5,34.79,173.95
ORD-11379,2024-06-23,Quinn Harper,Desk Lamp,Office Supplies,West,1,33.4,33.4
ORD-11380,2024-06-11,Reese Morgan,Chair,Furniture,North,5,142.85,714.25
ORD-11381,2024-10-04,Morgan Ellis,Monitor,Electronics,North,1,240.36,240.36
ORD-11382,2024-03-19,Cameron Blake,Keyboard,Accessories,South,1,48.4,48.4
ORD-11383,2024-04-02,Alex Rivera,Keyboard,Accessories,East,3,47.79,143.37
ORD-11384,2024-03-13,Quinn Harper,Headphones,Accessories,North,3,79.11,237.33
ORD-11385,2024-01-27,Riley Quinn,Headphones,Accessories,West,1,78.99,78.99
ORD-11386,2024-09-17,Emerson Walsh,Desk Lamp,Office Supplies,South,4,35.29,141.16
ORD-11387,2024-08-25,Finley Grant,Monitor,Electronics,South,3,244.22,732.66
ORD-11388,2024-11-20,Avery Chen,Monitor,Electronics,East,4,249.59,998.36
ORD-11389,2024-12-11,Taylor Brooks,Headphones,Accessories,West,5,80.42,402.1
ORD-11390,2024-06-04,Rowan Pierce,Notebook Pack,Office Supplies,South,2,13.19,26.38
ORD-11391,2024-04-14,Casey Nguyen,Printer,Office Supplies,North,5,124.58,622.9
ORD-11392,2024-10-02,Quinn Harper,Notebook Pack,Office Supplies,South,2,13.62,27.24
ORD-11393,2024-11-13,Cameron Blake,Laptop,Electronics,West,4,855.08,3420.32
ORD-11394,2024-05-19,Blake Foster,Laptop,Electronics,North,4,860.41,3441.64
ORD-11395,2024-10-26,Emerson Walsh,Chair,Furniture,North,2,157.48,314.96
ORD-11396,2024-10-15,Sam Patel,Laptop,Electronics,North,5,869.52,4347.6
ORD-11397,2024-03-12,Finley Grant,Monitor,Electronics,North,1,247.37,247.37
ORD-11398,2024-06-11,Drew Santos,Chair,Furniture,North,5,145.65,728.25
ORD-11399,2024-06-23,Riley Quinn,Printer,Office Supplies,South,3,127.04,381.12
ORD-11400,2024-11-26,Alex Rivera,Desk Lamp,Office Supplies,South,2,34.39,68.78
ORD-11401,2024-07-30,Finley Grant,Laptop,Electronics,South,2,936.12,1872.24
ORD-11402,2024-10-02,Alex Rivera,Chair,Furniture,South,1,150.56,150.56
ORD-11403,2024-11-03,Parker Kim,Monitor,Electronics,South,4,246.32,985.28
ORD-11404,2024-03-04,Skyler Adams,Keyboard,Accessories,North,1,51.69,51.69
ORD-11405,2024-01-11,Jamie Torres,Mouse,Accessories,North,2,24.85,49.7
ORD-11406,2024-11-16,Cameron Blake,Mouse,Accessories,West,5,23.97,119.85
ORD-11407,2024-01-19,Jamie Torres,Mouse,Accessories,South,3,26.19,78.57
ORD-11408,2024-11-22,Reese Morgan,Desk Lamp,Office Supplies,East,2,33.97,67.94
ORD-11409,2024-03-28,Finley Grant,Headphones,Accessories,West,4,80.54,322.16
ORD-11410,2024-10-16,Morgan Ellis,Desk Lamp,Office Supplies,East,5,35.59,177.95
ORD-11411,2024-03-06,Jamie Torres,Desk Lamp,Office Supplies,West,1,33.69,33.69
ORD-11412,2024-04-08,Alex Rivera,Notebook Pack,Office Supplies,North,3,13.29,39.87
ORD-11413,2024-08-06,Jordan Lee,Notebook Pack,Office Supplies,North,1,13.49,13.49
ORD-11414,2024-05-20,Taylor Brooks,Chair,Furniture,South,4,155.15,620.6
ORD-11415,2024-04-24,Jordan Lee,Printer,Office Supplies,North,1,128.19,128.19
ORD-11416,2024-01-03,Reese Morgan,Chair,Furniture,West,3,150.48,451.44
ORD-11417,2024-01-13,Avery Chen,Desk,Furniture,South,5,191.63,958.15
ORD-11418,2024-03-25,Drew Santos,Monitor,Electronics,North,2,260.41,520.82
ORD-11419,2024-01-15,Hayden Cole,Monitor,Electronics,South,1,253.14,253.14
ORD-11420,2024-05-08,Avery Chen,Laptop,Electronics,East,3,908.32,2724.96
ORD-11421,2024-01-28,Drew Santos,Printer,Office Supplies,West,3,126.59,379.77
ORD-11422,2024-08-12,Taylor Brooks,Monitor,Electronics,South,5,256.88,1284.4
ORD-11423,2024-01-18,Reese Morgan,Desk Lamp,Office Supplies,North,1,33.68,33.68
ORD-11424,2024-08-14,Jordan Lee,Monitor,Electronics,North,1,257.06,257.06
ORD-11425,2024-02-22,Jordan Lee,Desk Lamp,Office Supplies,East,1,35.43,35.43
ORD-11426,2024-02-19,Blake Foster,Headphones,Accessories,South,4,82.79,331.16
ORD-11427,2024-01-06,Skyler Adams,Mouse,Accessories,South,5,25.9,129.5
ORD-11428,2024-11-13,Taylor Brooks,Printer,Office Supplies,North,5,133.83,669.15
ORD-11429,2024-10-27,Riley Quinn,Laptop,Electronics,East,3,895.86,2687.58
ORD-11430,2024-10-30,Riley Quinn,Monitor,Electronics,West,1,237.8,237.8
ORD-11431,2024-09-03,Blake Foster,Notebook Pack,Office Supplies,South,4,12.67,50.68
ORD-11432,2024-01-31,Casey Nguyen,Keyboard,Accessories,North,1,48.71,48.71
ORD-11433,2024-06-08,Rowan Pierce,Desk Lamp,Office Supplies,West,3,34.77,104.31
ORD-11434,2024-06-24,Cameron Blake,Keyboard,Accessories,North,5,49.84,249.2
ORD-11435,2024-01-30,Avery Chen,Laptop,Electronics,East,2,901.58,1803.16
ORD-11436,2024-11-23,Riley Quinn,Chair,Furniture,East,2,147.65,295.3
ORD-11437,2024-12-21,Skyler Adams,Desk,Furniture,North,4,193.78,775.12
ORD-11438,2024-11-11,Cameron Blake,Desk Lamp,Office Supplies,South,3,35.22,105.66
ORD-11439,2024-01-22,Hayden Cole,Desk,Furniture,West,4,193.24,772.96
ORD-11440,2024-08-26,Blake Foster,Laptop,Electronics,West,2,912.48,1824.96
ORD-11441,2024-07-11,Riley Quinn,Mouse,Accessories,South,3,24.94,74.82
ORD-11442,2024-07-04,Alex Rivera,Keyboard,Accessories,East,1,51.62,51.62
ORD-11443,2024-03-13,Cameron Blake,Desk,Furniture,South,1,190.59,190.59
ORD-11444,2024-01-23,Alex Rivera,Mouse,Accessories,West,3,25.32,75.96
ORD-11445,2024-05-14,Morgan Ellis,Mouse,Accessories,North,2,24.45,48.9
ORD-11446,2024-01-12,Morgan Ellis,Notebook Pack,Office Supplies,North,2,12.66,25.32
ORD-11447,2024-07-13,Taylor Brooks,Monitor,Electronics,North,2,238.02,476.04
ORD-11448,2024-07-08,Parker Kim,Mouse,Accessories,West,2,24.5,49.0
ORD-11449,2024-08-10,Sam Patel,Notebook Pack,Office Supplies,East,5,13.61,68.05
ORD-11450,2024-04-07,Riley Quinn,Keyboard,Accessories,South,2,51.9,103.8
ORD-11451,2024-11-21,Avery Chen,Desk,Furniture,East,4,196.35,785.4
ORD-11452,2024-05-30,Casey Nguyen,Desk Lamp,Office Supplies,North,5,35.3,176.5
ORD-11453,2024-03-05,Emerson Walsh,Mouse,Accessories,South,3,23.87,71.61
ORD-11454,2024-12-05,Blake Foster,Mouse,Accessories,East,4,25.56,102.24
ORD-11455,2024-07-10,Hayden Cole,Keyboard,Accessories,South,5,50.03,250.15
ORD-11456,2024-09-26,Hayden Cole,Keyboard,Accessories,South,3,49.1,147.3
ORD-11457,2024-11-22,Rowan Pierce,Printer,Office Supplies,East,4,126.98,507.92
ORD-11458,2024-08-19,Avery Chen,Mouse,Accessories,South,2,24.29,48.58
ORD-11459,2024-10-19,Morgan Ellis,Mouse,Accessories,North,4,24.51,98.04
ORD-11460,2024-02-13,Cameron Blake,Headphones,Accessories,South,2,80.39,160.78
ORD-11461,2024-01-22,Skyler Adams,Notebook Pack,Office Supplies,North,5,12.8,64.0
ORD-11462,2024-07-28,Parker Kim,Chair,Furniture,South,4,149.26,597.04
ORD-11463,2024-04-01,Skyler Adams,Desk,Furniture,West,1,195.45,195.45
ORD-11464,2024-02-12,Cameron Blake,Headphones,Accessories,East,3,81.15,243.45
ORD-11465,2024-03-01,Sam Patel,Headphones,Accessories,North,1,83.4,83.4
ORD-11466,2024-04-10,Drew Santos,Laptop,Electronics,North,3,904.13,2712.39
ORD-11467,2024-04-07,Blake Foster,Headphones,Accessories,West,3,81.95,245.85
ORD-11468,2024-06-02,Cameron Blake,Notebook Pack,Office Supplies,North,1,13.53,13.53
ORD-11469,2024-12-01,Alex Rivera,Chair,Furniture,South,5,156.68,783.4
ORD-11470,2024-07-22,Avery Chen,Notebook Pack,Office Supplies,West,2,13.63,27.26
ORD-11471,2024-10-27,Finley Grant,Mouse,Accessories,South,5,24.93,124.65
ORD-11472,2024-06-09,Riley Quinn,Printer,Office Supplies,South,1,127.92,127.92
ORD-11473,2024-10-12,Alex Rivera,Chair,Furniture,North,4,145.63,582.52
ORD-11474,2024-06-05,Alex Rivera,Keyboard,Accessories,South,2,50.38,100.76
ORD-11475,2024-08-05,Reese Morgan,Desk,Furniture,North,4,196.79,787.16
ORD-11476,2024-01-17,Casey Nguyen,Desk,Furniture,West,5,201.73,1008.65
ORD-11477,2024-11-07,Rowan Pierce,Desk,Furniture,South,5,201.35,1006.75
ORD-11478,2024-02-02,Finley Grant,Chair,Furniture,South,4,145.55,582.2
ORD-11479,2024-10-18,Skyler Adams,Mouse,Accessories,North,3,24.93,74.79
ORD-11480,2024-03-31,Jordan Lee,Monitor,Electronics,South,5,241.78,1208.9
ORD-11481,2024-07-16,Cameron Blake,Laptop,Electronics,West,1,871.79,871.79
ORD-11482,2024-02-05,Skyler Adams,Mouse,Accessories,East,5,24.47,122.35
ORD-11483,2024-06-16,Quinn Harper,Desk,Furniture,South,2,200.36,400.72
ORD-11484,2024-10-01,Quinn Harper,Keyboard,Accessories,South,2,52.44,104.88
ORD-11485,2024-03-07,Riley Quinn,Monitor,Electronics,North,2,247.21,494.42
ORD-11486,2024-03-22,Blake Foster,Chair,Furniture,North,4,154.76,619.04
ORD-11487,2024-05-21,Riley Quinn,Desk Lamp,Office Supplies,East,4,33.95,135.8
ORD-11488,2024-11-05,Avery Chen,Keyboard,Accessories,North,4,49.72,198.88
ORD-11489,2024-08-24,Rowan Pierce,Desk Lamp,Office Supplies,East,4,36.32,145.28
ORD-11490,2024-06-26,Cameron Blake,Monitor,Electronics,South,4,244.69,978.76
ORD-11491,2024-07-31,Avery Chen,Desk Lamp,Office Supplies,West,2,36.12,72.24
ORD-11492,2024-07-15,Morgan Ellis,Desk Lamp,Office Supplies,East,4,35.81,143.24
ORD-11493,2024-05-02,Morgan Ellis,Chair,Furniture,North,1,152.97,152.97
ORD-11494,2024-12-23,Riley Quinn,Notebook Pack,Office Supplies,South,1,12.72,12.72
ORD-11495,2024-03-03,Parker Kim,Chair,Furniture,East,5,157.38,786.9
ORD-11496,2024-07-28,Skyler Adams,Monitor,Electronics,West,3,250.1,750.3
ORD-11497,2024-08-24,Alex Rivera,Headphones,Accessories,East,1,77.65,77.65
ORD-11498,2024-04-09,Reese Morgan,Printer,Office Supplies,East,4,128.45,513.8
ORD-11499,2024-06-16,Skyler Adams,Laptop,Electronics,South,2,877.54,1755.08
ORD-11500,2024-12-02,Avery Chen,Printer,Office Supplies,South,5,124.38,621.9
ORD-11501,2024-03-23,Morgan Ellis,Keyboard,Accessories,East,3,49.84,149.52
ORD-11502,2024-03-04,Finley Grant,Desk Lamp,Office Supplies,South,3,33.59,100.77
ORD-11503,2024-12-12,Jamie Torres,Keyboard,Accessories,West,1,47.88,47.88
ORD-11504,2024-01-18,Finley Grant,Printer,Office Supplies,West,2,128.15,256.3
ORD-11505,2024-11-24,Taylor Brooks,Printer,Office Supplies,South,5,132.55,662.75
ORD-11506,2024-01-03,Jordan Lee,Headphones,Accessories,South,5,79.54,397.7
ORD-11507,2024-05-02,Riley Quinn,Mouse,Accessories,East,3,26.06,78.18
ORD-11508,2024-06-21,Riley Quinn,Laptop,Electronics,East,1,892.94,892.94
ORD-11509,2024-12-06,Morgan Ellis,Mouse,Accessories,West,1,26.14,26.14
ORD-11510,2024-06-16,Drew Santos,Laptop,Electronics,West,1,892.4,892.4
ORD-11511,2024-07-21,Quinn Harper,Desk Lamp,Office Supplies,East,5,33.97,169.85
ORD-11512,2024-06-14,Morgan Ellis,Mouse,Accessories,East,3,24.27,72.81
ORD-11513,2024-07-18,Riley Quinn,Chair,Furniture,South,1,152.3,152.3
ORD-11514,2024-11-28,Blake Foster,Mouse,Accessories,North,3,23.91,71.73
ORD-11515,2024-07-29,Cameron Blake,Laptop,Electronics,South,2,861.05,1722.1
ORD-11516,2024-03-28,Jamie Torres,Monitor,Electronics,East,5,255.3,1276.5
ORD-11517,2024-12-13,Casey Nguyen,Desk Lamp,Office Supplies,North,4,34.38,137.52
ORD-11518,2024-12-07,Hayden Cole,Keyboard,Accessories,East,3,50.67,152.01
ORD-11519,2024-08-17,Reese Morgan,Desk,Furniture,West,5,190.34,951.7
ORD-11520,2024-04-29,Alex Rivera,Notebook Pack,Office Supplies,East,1,13.1,13.1
ORD-11521,2024-05-04,Blake Foster,Headphones,Accessories,East,4,77.88,311.52
ORD-11522,2024-05-31,Riley Quinn,Laptop,Electronics,West,4,867.37,3469.48
ORD-11523,2024-05-01,Blake Foster,Chair,Furniture,South,1,145.56,145.56
ORD-11524,2024-11-25,Jordan Lee,Desk,Furniture,South,3,192.68,578.04
ORD-11525,2024-06-18,Drew Santos,Headphones,Accessories,West,2,81.99,163.98
ORD-11526,2024-12-17,Avery Chen,Mouse,Accessories,South,2,25.09,50.18
ORD-11527,2024-11-18,Alex Rivera,Notebook Pack,Office Supplies,East,4,12.76,51.04
ORD-11528,2024-01-27,Casey Nguyen,Printer,Office Supplies,West,2,124.4,248.8
ORD-11529,2024-10-08,Riley Quinn,Keyboard,Accessories,West,5,47.95,239.75
ORD-11530,2024-06-08,Morgan Ellis,Notebook Pack,Office Supplies,West,4,12.44,49.76
ORD-11531,2024-05-07,Cameron Blake,Mouse,Accessories,North,5,24.8,124.0
ORD-11532,2024-05-19,Hayden Cole,Desk Lamp,Office Supplies,East,2,34.81,69.62
ORD-11533,2024-08-29,Skyler Adams,Desk,Furniture,South,2,197.95,395.9
ORD-11534,2024-03-20,Hayden Cole,Notebook Pack,Office Supplies,East,4,13.13,52.52
ORD-11535,2024-06-02,Blake Foster,Chair,Furniture,West,1,148.9,148.9
ORD-11536,2024-07-13,Skyler Adams,Notebook Pack,Office Supplies,North,3,13.28,39.84
ORD-11537,2024-11-06,Hayden Cole,Printer,Office Supplies,East,5,127.17,635.85
ORD-11538,2024-04-10,Casey Nguyen,Desk,Furniture,West,4,192.72,770.88
ORD-11539,2024-07-10,Hayden Cole,Laptop,Electronics,South,5,856.15,4280.75
ORD-11540,2024-07-15,Hayden Cole,Chair,Furniture,North,3,156.59,469.77
ORD-11541,2024-03-04,Reese Morgan,Desk Lamp,Office Supplies,West,1,33.49,33.49
ORD-11542,2024-06-27,Emerson Walsh,Mouse,Accessories,South,3,25.65,76.95
